,title,Year,Quarter,title_sentiment
331,"Apple’s Tim Cook on Steve Jobs, Leadership and Manufacturing",2012,2012Q2,0.9962028861045837
332,Fiona Apple Faces Outward,2012,2012Q2,0.9858691692352295
333,"Mike Daisey Returns to the Apple Story, With Journalists as Targets",2012,2012Q2,0.9278207421302795
334,Today’s Scuttlebot: Piracy Negotiations and Apple’s Smart Move,2012,2012Q2,0.9979709982872009
335,"Rounding Up Apple Conference Chatter, From Maps to TV Apps",2012,2012Q2,0.9272067546844482
336,Google Schools Apple on Maps,2012,2012Q2,0.8866711854934692
337,App Smart Extra: What Apple and Google Get Right,2012,2012Q2,0.9972299933433533
338,Apple Buddies Up With Cheaper Wireless Partners for iPhone,2012,2012Q2,-0.9490660429000854
339,"Google Outsells, but Apple Cultivates Loyalty of App Developers",2012,2012Q2,0.9992423057556152
340,Daily Report: App Developers Stick With Apple,2012,2012Q2,-0.9916878342628479
341,Updates From Apple’s Conference Keynote,2012,2012Q2,0.9636812210083008
342,Is Apple Splitting the Baby?,2012,2012Q2,-0.9946409463882446
343,Apple Updates Laptops and Mobile Software,2012,2012Q2,-0.8725653886795044
344,Apple Puts Your Wallet in the iPhone,2012,2012Q2,-0.933809757232666
345,Apple Steps Further Into the Business Market,2012,2012Q2,0.9978083968162537
346,Apple’s Stash of Credit Card Numbers Is Its Secret Weapon,2012,2012Q2,-0.9919226169586182
347,An Explanation of the News From Apple,2012,2012Q2,0.9743682146072388
348,"At Apple Keynote, Talk Is of Products, Not Steve Jobs or Tim Cook",2012,2012Q2,-0.987043023109436
349,Apple Doubles Down on China,2012,2012Q2,0.9956678152084351
350,Daily Report: It’s Another Apple Day,2012,2012Q2,0.9917173981666565
351,"The Breakfast Meeting: Apple Ditches Google Maps, and You Really Liked ‘Cop and a Half’?",2012,2012Q2,-0.9979475140571594
352,Apple’s Mapping Feature Wins Raves,2012,2012Q2,0.999735414981842
353,Time Inc. to Sell Its Magazines on Apple’s Newsstand,2012,2012Q2,-0.9959418177604675
354,Pondering the Rest of the Apple Announcements,2012,2012Q2,-0.9917899370193481
355,"‘Top Gear,’ Stig-less on Apple’s Screens",2012,2012Q2,-0.9948651194572449
356,Microsoft and Samsung Try Out Apple’s Secret Sauce,2012,2012Q2,-0.948371946811676
357,Apple and Google Go Head to Head Over Mobile Maps,2012,2012Q2,-0.7899835109710693
358,Daily Report: Apple Takes On Google in Maps,2012,2012Q2,0.7664633989334106
359,Sonos Gets Boost From Former Apple Executives and Other Investors,2012,2012Q2,0.9995960593223572
360,Apple’s Maps Don’t Look So Bad,2012,2012Q2,0.9928556084632874
361,Q&A: Changing Your Apple ID E-Mail Address,2012,2012Q2,-0.9871914386749268
362,"Flipboard, Another Apple Darling, Expands to Android",2012,2012Q2,0.998576283454895
363,Today’s Scuttlebot: A Swiping App and Black Market Apple,2012,2012Q2,-0.9976255297660828
364,"Apple’s Retail Army, Long on Loyalty but Short on Pay",2012,2012Q2,-0.9962525367736816
365,Business Day Live | Apple Stores,2012,2012Q2,0.9772880673408508
366,Apple Tweaks Its ‘We’re Safe’ Message and Antivirus Makers Take Notice,2012,2012Q2,-0.7831394076347351
367,Today’s Scuttlebot: Apple Stores and Smartphone Stupidity,2012,2012Q2,-0.9996683597564697
368,The Apple Paycheck,2012,2012Q2,0.7903958559036255
369,Apple Settles an iPad Dispute in China,2012,2012Q3,-0.9736542701721191
370,Today’s Scuttlebot: YouTube 301 and Apple Obsession,2012,2012Q3,-0.9964545965194702
371,Olympus and Apple Join Google With Wearable Computing,2012,2012Q3,0.9757762551307678
372,Apple Is the Heavyweight in Many Fund Portfolios,2012,2012Q3,0.9982985854148865
373,"Amid the Moguls, Apple’s Cook Stands Out",2012,2012Q3,0.9997389912605286
374,Greenpeace Urges Apple to Think Cleaner,2012,2012Q3,-0.9931286573410034
375,Apple Backtracks on Withdrawal From Environmental Ratings,2012,2012Q3,-0.9978927969932556
376,"With Apple’s Siri, a Romance Gone Sour",2012,2012Q3,-0.9997386336326599
377,"As Tablet Race Heats Up, Apple May Try Smaller Device",2012,2012Q3,-0.9870620369911194
378,"Daily Report: As Tablet Race Heats Up, Apple May Try Smaller Device",2012,2012Q3,-0.9891594052314758
379,Google’s Data Advantage Over Apple’s Siri,2012,2012Q3,0.9932485818862915
380,Judge Tells Apple to Advertise a Win for Samsung,2012,2012Q3,-0.9342553615570068
381,Google to Apple: We’ve Got Mail!,2012,2012Q3,-0.97633296251297
382,Kodak Loses Patent Suit Against Apple and RIM,2012,2012Q3,-0.9993064403533936
383,Softer Sales of iPhones Hurt Apple,2012,2012Q3,-0.9996355772018433
384,The Payout in an Apple Upgrade,2012,2012Q3,-0.9861916303634644
385,Daily Report: Softer Sales of iPhones Hurt Apple Earnings,2012,2012Q3,-0.9997125267982483
386,TimesCast Tech: Apple’s Earnings and Mountain Lion,2012,2012Q3,0.9908913969993591
387,Critics’ Consensus: Apple’s Mountain Lion Is Worth the Upgrade,2012,2012Q3,0.9997556805610657
388,"Apple v. Samsung Electronics: The Patent War Claims, Uncut",2012,2012Q3,-0.9942447543144226
389,From Black Hat: Apple’s Debut Falls Short,2012,2012Q3,-0.9996110796928406
390,Apple to Acquire AuthenTec for $356 Million,2012,2012Q3,0.8868826627731323
391,Apple Files Another Wearable Computing Patent,2012,2012Q3,-0.9973594546318054
392,Apple Officials Said to Consider Stake in Twitter,2012,2012Q3,-0.9268147945404053
393,Apple-Samsung Patent Battle Shifts to Trial,2012,2012Q3,0.6646733283996582
394,One of Apple’s Best Ideas Ever — Made Worse,2012,2012Q3,-0.999319314956665
395,Daily Report: Testing the Strength of Apple’s Patents,2012,2012Q3,0.9692597985267639
396,State Says M.T.A.’s Dealing on Apple Store Was Unfair,2012,2012Q3,-0.9996871948242188
397,Apple’s New iPhone Is Said to Be Set for September Debut,2012,2012Q3,0.9196849465370178
398,Suggestions for an Apple Shopping List,2012,2012Q3,-0.8129698038101196
399,Design and Drama Mark First Day in Apple-Samsung Trial,2012,2012Q3,0.5260146856307983
400,Apple’s Quiet Deal for AuthenTec,2012,2012Q3,0.8370788097381592
401,Apple AirPlay and the Window of Obsolescence,2012,2012Q3,-0.9581953287124634
402,Apple’s Schiller Testifies in Smartphone Patent Trial,2012,2012Q3,-0.9514153003692627
403,"Disruptions: At Its Trial, Apple Spills Some Secrets",2012,2012Q3,-0.9976239800453186
404,Apple Account Break-In Highlights Security Weakness,2012,2012Q3,-0.9964818954467773
405,Apple to Remove YouTube App From iPhone and iPad,2012,2012Q3,-0.9965644478797913
406,What You Can Do to Better Protect Your Apple Account,2012,2012Q3,-0.9994269609451294
407,"The Breakfast Meeting: Sikh Temple Shooter’s Hate-Filled Music, and the Apple-Google Chill",2012,2012Q3,-0.9814963936805725
408,Apple Stops Password Resets Over the Phone,2012,2012Q3,-0.9974090456962585
409,TimesCast Tech: Apple Freezes Password Changes After Hacking,2012,2012Q3,-0.9982740879058838
410,Judge Urges Apple and Samsung to Settle Their Patent Dispute,2012,2012Q3,-0.9910373687744141
411,"In Apple’s Patent Case, Tech Shifts May Follow",2012,2012Q3,-0.9546012282371521
412,Secrets Learned in Apple-Samsung Trial,2012,2012Q3,0.5594220161437988
413,Daily Report: Apple-Samsung Decision Could Have Wide Impact,2012,2012Q3,-0.5713714361190796
414,"Apple Becomes the Most Valuable Public Company Ever, With an Asterisk",2012,2012Q3,0.9997794032096863
415,Business Day Live: Facebook and Apple,2012,2012Q3,0.9910872578620911
416,Why Apple Might be Better Off Losing Its Patent Lawsuit,2012,2012Q3,-0.9994257688522339
417,Jury Awards $1 Billion to Apple in Samsung Patent Case,2012,2012Q3,-0.8580032587051392
418,Apple Beats Samsung: First Reactions,2012,2012Q3,0.9964433312416077
419,Apple-Samsung Case Shows Smartphone as Legal Magnet,2012,2012Q3,-0.895106315612793
420,How the Jury Decided in the Apple-Samsung Patent Case,2012,2012Q3,0.9274687767028809
421,Apple Case Muddies the Future of Innovations,2012,2012Q3,-0.9994603991508484
422,"Daily Report: After Apple-Samsung Verdict, Concern About Innovation",2012,2012Q3,0.9616869688034058
423,Apple Seeks Order Blocking Sale of Samsung Products,2012,2012Q3,-0.9987794756889343
424,Samsung Case Puts Apple Closer to Google Fight,2012,2012Q3,-0.9341816306114197
425,"The Breakfast Meeting: Isaac Still Stealing the Show, and Signs of Apple v. Google",2012,2012Q3,-0.9987781643867493
426,Daily Report: Samsung Verdict Puts Apple Closer to Google Fight,2012,2012Q3,-0.9344273209571838
427,Business Day Live | Apple's Victory,2012,2012Q3,0.9994995594024658
428,Apple Rejects App Tracking Drone Strikes,2012,2012Q3,-0.9978165626525879
429,Tokyo Court Hands Win to Samsung Over Apple,2012,2012Q3,0.9932177662849426
430,Rivals Jostle Before Apple Announces New iPhone,2012,2012Q3,-0.5534397959709167
431,Apple Confirms Sept. 12 Event,2012,2012Q3,0.9914802312850952
432,Hackers Claim to Have 12 Million Apple Device Records,2012,2012Q3,-0.9976837635040283
433,Apple Denies Giving F.B.I. Device Information,2012,2012Q3,-0.9986886382102966
434,Today’s Scuttlebot:  iPhone 5 Video and Apple TV Delay,2012,2012Q3,-0.9970728158950806
435,Apple Plans Web Radio Challenge to Pandora,2012,2012Q3,-0.9623529314994812
436,Daily Report: Apple Plans a Move Into Streaming Music,2012,2012Q3,0.9734520316123962
437,"The Breakfast Meeting: New Amazon Devices, and Apple’s Plans for Digital Radio",2012,2012Q3,-0.903578519821167
438,Amazon and Apple’s Giant Markups on Flash Storage,2012,2012Q3,0.9222354888916016
439,Apple as the Last Hope for Growth in Business PCs,2012,2012Q3,-0.981468915939331
440,The Patent Clues to the Apple iPhone Beyond ‘5’,2012,2012Q3,-0.9489099979400635
441,Updates From the Apple iPhone 5 Event,2012,2012Q3,0.7976793050765991
442,Ask Us Your Questions About Apple’s Announcements,2012,2012Q3,-0.7727235555648804
443,Apple Unveils an iPhone That Is Lighter and More Powerful,2012,2012Q3,0.9995293617248535
444,"Design Thrills Apple’s Partners, but Will Cost Users",2012,2012Q3,0.9222807288169861
445,"At Apple Event, With Secrets Spilled, No Surprises",2012,2012Q3,-0.9990397095680237
446,Answers to Your Questions About Apple’s iPhone 5,2012,2012Q3,0.9713869094848633
447,"Despite Lack of Surprises, Apple Sells 2 Million New iPhones",2012,2012Q3,-0.9512074589729309
448,Samsung-Apple Fight Moves to Marketing,2012,2012Q3,-0.6950847506523132
449,Google Updates Android Maps App as Apple Moves On,2012,2012Q3,-0.6990638971328735
450,Samsung Takes More Swipes at Apple in Latest Ad,2012,2012Q3,-0.9944242835044861
451,Apple’s iPhone Update Leaves Out Google’s Maps,2012,2012Q3,-0.998345136642456
452,"Daily Report: Apple Releases Its Mobile Maps, Glitches and All",2012,2012Q3,-0.9300104975700378
453,RIM Innovates and Then Waits as Apple Moves Ahead,2012,2012Q3,-0.900239109992981
454,"Pandora Keeps Growing, but Apple’s Plans Add to the Uncertainty",2012,2012Q3,-0.9689587354660034
455,Today’s Scuttlebot: Bad Apple Maps and Wi-Fi on Planes,2012,2012Q3,-0.9998190999031067
456,Apple on Its iOS 6 Maps: Things Can Only Get Better,2012,2012Q3,-0.9947807192802429
457,Poking Fun at Apple’s New Maps,2012,2012Q3,0.9831480979919434
458,Has Apple Peaked?,2012,2012Q3,-0.96068274974823
459,Disruptions: Will Apple Be the First to Break $1 Trillion?,2012,2012Q3,-0.9985882639884949
460,Apple’s Feud With Google Is Now Felt on iPhone,2012,2012Q3,-0.9863827228546143
461,Daily Report: Apple’s Feud With Google Is Now on the iPhone Screen,2012,2012Q3,-0.9277461171150208
462,Apple Sells Five Million New iPhones,2012,2012Q3,0.9738094806671143
463,Apple Maps Errors Send Japanese to Homegrown App,2012,2012Q3,-0.9987597465515137
464,Japanese Look for Alternatives to Apple’s Maps,2012,2012Q3,-0.8861500024795532
465,Apple’s Competitors Pile On With Map Critiques,2012,2012Q3,-0.9995018243789673
466,"Efterklang, Tonight at the Apple Store in SoHo",2012,2012Q3,0.924655020236969
467,Tim Cook Apologizes for Apple’s Maps,2012,2012Q3,-0.9993352293968201
468,"As Apple’s Maps Stumbles, AOL’s MapQuest Flourishes",2012,2012Q3,0.9963538646697998
469,Apple’s Plans for Internet Radio Run Up Against Big Music Publisher,2012,2012Q3,-0.9984135627746582
470,Apple Apologizes for Misstep on Maps,2012,2012Q3,-0.9985069632530212
471,"Today’s Scuttlebot: Debate Animations, and Apple’s Taiwanese Network",2012,2012Q4,-0.9922245740890503
472,"List of Global Brands Keeps Coke on Top, and Apple Jumps Up",2012,2012Q4,0.9985679388046265
473,Today’s Scuttlebot: Browser Wars and the Ultimate Apple Maps Image,2012,2012Q4,-0.9929083585739136
474,Map Apps to Bypass the Rivalry of Google and Apple,2012,2012Q4,0.9723020792007446
475,The Shadow of Steve Jobs in Apple’s Maps Push,2012,2012Q4,-0.9728599786758423
476,"With Steve Jobs Tribute, a Home Page Reflects Apple’s Founder Again",2012,2012Q4,0.9993639588356018
477,Walkabout — 10/8: An Unending Check In and The Bright Side of Apple Maps,2012,2012Q4,0.9948998093605042
478,IPhone 5 Shortage Spooks Apple Investors,2012,2012Q4,-0.9996166229248047
479,"Useful New Tools, and Some Diversions, for Apple’s New Phone",2012,2012Q4,0.9431961178779602
480,Apple Likely to Introduce Smaller iPad in October Event,2012,2012Q4,0.6331779956817627
481,Apple Expected to Unveil Smaller iPad Oct. 23,2012,2012Q4,-0.8492161631584167
482,Decoding Apple’s Media Invitation,2012,2012Q4,-0.9613561034202576
483,Updates From Apple’s Product Event,2012,2012Q4,0.9445022344589233
484,"Apple, Facing Competition, Introduces a Smaller iPad",2012,2012Q4,0.9690842032432556
485,Apple Has Only One Place to Go: Your Wall,2012,2012Q4,-0.999413251876831
486,U.S. Disavows Patent at Center of Apple-Samsung Dispute,2012,2012Q4,-0.9946152567863464
487,Apple Takes On Smaller Tablets,2012,2012Q4,-0.9760520458221436
488,TimesCast Media + Tech: Apple’s Smaller Tablets,2012,2012Q4,-0.8221519589424133
489,Big Apple Circus,2012,2012Q4,-0.977081835269928
490,Apple Profit Rises 24% on Sales of iPhone 5,2012,2012Q4,0.9078601002693176
491,"Daily Report: Apple Has Higher Profit, While Amazon Has a Loss",2012,2012Q4,-0.9961793422698975
492,Disruptions: You Know You Can’t Live Without Apple’s Latest Glass Rectangle,2012,2012Q4,-0.9909221529960632
493,"Like Apple, Google Now Has Devices That Come in Three Sizes",2012,2012Q4,0.976571798324585
494,"In Shake-Up, Apple’s Mobile Software and Retail Chiefs to Depart",2012,2012Q4,-0.9980996251106262
495,Daily Report: A Shake-Up at Apple,2012,2012Q4,0.9708532691001892
496,Digital Notes: Apple Delays Latest iTunes Upgrade,2012,2012Q4,-0.9984301924705505
497,Apple Shake-Up Could Lead to Design Shift,2012,2012Q4,-0.9881638884544373
498,Apple’s Nostalgic Design Style,2012,2012Q4,0.9992648959159851
499,Daily Report: Apple Shake-Up May Lead to Design Shift,2012,2012Q4,-0.9942976832389832
500,"The Breakfast Meeting: The Marketing Uses of a Hurricane, and Apple’s Aesthetic Battles",2012,2012Q4,-0.9914231896400452
501,"Today’s Scuttlebot: Apple Rewrite, and Drones in the U.S.",2012,2012Q4,-0.9933944344520569
502,"Apple Sells Three Million New iPads, Including Mini, in One Weekend",2012,2012Q4,0.9469857215881348
503,Apple’s iPad Lineup Gets More Complex,2012,2012Q4,0.8213494420051575
504,Product Questions and Threats of Higher Tax Hit Apple Shares,2012,2012Q4,-0.9991675615310669
505,Daily Report: Apple Shares Under Pressure,2012,2012Q4,-0.9962689876556396
506,Apple Settles Patent Suit With HTC,2012,2012Q4,-0.6907113790512085
507,"As Apple’s Battle With HTC Ends, Smartphone Patent Fights Continue",2012,2012Q4,-0.9846361875534058
508,"Daily Report: After Apple-HTC Settlement, Other Patent Fights Linger",2012,2012Q4,-0.984946608543396
509,Apple Maps Find Appalachia in Manhattan,2012,2012Q4,0.9886592626571655
510,"Today’s Scuttlebot: Dell’s Apple Ad, and Analyzing Groupon",2012,2012Q4,-0.9960424900054932
511,Parallel Exits at Microsoft and Apple,2012,2012Q4,-0.9997022747993469
512,TimesCast  Media + Tech: Parallels in Departures at Microsoft and Apple,2012,2012Q4,-0.9952291250228882
513,Apple Now Owns the Page Turn,2012,2012Q4,0.9911907911300659
514,Apple and the Desire for Control,2012,2012Q4,-0.7968363165855408
515,Apple Pear Strudel With Dried Fruit and Almonds,2012,2012Q4,-0.9220973253250122
516,Fiona Apple Postpones Tour to Care for Dying Dog,2012,2012Q4,-0.9883849620819092
517,"The Breakfast Meeting: Managing the Petraeus Scandal, and Fiona Apple’s Loyalty to Her Dog",2012,2012Q4,0.9986099004745483
518,Apple and Google’s Tax on Developers,2012,2012Q4,-0.9828421473503113
519,Apple Fires a Manager Over Its Misfire on Maps,2012,2012Q4,-0.9989129304885864
520,Apple Rolls Out a Cleaner iTunes,2012,2012Q4,-0.994042694568634
521,Apple Ad Alumni Get Backing From Google Ventures,2012,2012Q4,-0.9827070832252502
522,Ex-Trader at Rochdale Is Arrested After $1 Billion Trade in Apple,2012,2012Q4,-0.9851266741752625
523,"In Shift of Jobs, Apple Will Make Some Macs in U.S.",2012,2012Q4,0.9646528959274292
524,Daily Report: Apple to Bring Some Manufacturing to U.S.,2012,2012Q4,0.9958208799362183
525,Does Apple’s Tim Cook Want an Apple Television?,2012,2012Q4,-0.9985937476158142
526,T-Mobile Will Sell Apple Devices in 2013,2012,2012Q4,0.83975750207901
527,Assessing Apple's Grand Statement,2012,2012Q4,0.9992289543151855
528,Apple and Samsung Tangle on Damages and Juror,2012,2012Q4,-0.995453953742981
529,"Today’s Scuttlebot: GIF History, and Samsung vs. Apple",2012,2012Q4,-0.9968056678771973
530,Why Apple Got a ‘Made in U.S.A.’ Bug,2012,2012Q4,-0.9996242523193359
531,Sweet Potato and Apple Latkes With Ginger and Sweet Spices,2012,2012Q4,0.9971643090248108
532,"While Apple Regroups, Google Offers a Maps App",2012,2012Q4,0.7399768829345703
533,Daily Report: Apple Approves a Google Maps App,2012,2012Q4,0.9686160087585449
534,Samsung Ends Its Push for a European Sales Ban on Some Apple Products,2012,2012Q4,-0.983887255191803
535,U.S. Office Rejects 2nd Apple Patent,2012,2012Q4,-0.96234130859375
536,"Revisiting Apple, NBC and Gay Marriage",2012,2012Q4,0.9941384792327881
537,Apple’s Statement on Factory Conditions in China,2012,2012Q4,0.6779202818870544
538,Some Subway Arrival Times Are Now Just an Apple Device Away,2012,2012Q4,-0.9996786117553711
539,Q&A: How to Share an Apple TV,2012,2012Q4,0.994128942489624
540,Providing a Template to Challenge Apple,2013,2013Q1,0.9975237250328064
541,"The 2012 Patent Rankings: IBM on Top (Again), Google and Apple Surging",2013,2013Q1,0.544055163860321
542,Digital Notes: Amazon Enters Apple’s Phones to Compete on Music Downloads,2013,2013Q1,-0.9016803503036499
543,TSMC Anticipates Big Orders. Is Apple One of Them?,2013,2013Q1,-0.9860376715660095
544,"Heady Returns, but Apple Finds Its Stock Falling",2013,2013Q1,-0.999631404876709
545,Does Apple Need a Cheaper iPhone?,2013,2013Q1,-0.9986476302146912
546,Daily Report: Apple’s Stock Drops Despite Huge Profit,2013,2013Q1,-0.9996935129165649
547,"For Investors, Apple Not as Shiny",2013,2013Q1,-0.9995379447937012
548,"Video: For Investors, Apple Not as Shiny",2013,2013Q1,-0.9992616772651672
549,Apple Takes Aim at Providers of Underage Laborers,2013,2013Q1,-0.9944314360618591
550,"Apple May Be Big, but It Isn’t a Bellwether",2013,2013Q1,-0.9144433736801147
551,Apple to Highlight Self-Published Books,2013,2013Q1,0.9857075810432434
552,Apple’s iPad Dominated PC Market During Holiday Season,2013,2013Q1,-0.8145998120307922
553,Einhorn Sues Apple Over Plan to Discard Preferred Stock,2013,2013Q1,-0.999196469783783
554,Einhorn’s Apple Suit Fits a History of Public Calls,2013,2013Q1,0.998370349407196
555,Apple Responds to Einhorn Proposal: We’ll Think About It,2013,2013Q1,0.9984386563301086
556,Unwieldy Proposals From Einhorn and Apple,2013,2013Q1,-0.993598461151123
557,Einhorn Versus Apple,2013,2013Q1,-0.8998913168907166
558,Following a Herd of Bulls on Apple,2013,2013Q1,-0.9203881621360779
559,Disruptions: Where Apple and Dick Tracy May Converge,2013,2013Q1,-0.9984254837036133
560,Apple’s Big Spending Competitor,2013,2013Q1,0.9890788197517395
561,Samsung Emerges as a Potent Rival to Apple’s Cool,2013,2013Q1,0.9992092251777649
562,Daily Report: Samsung Emerges as a Potent Rival to Apple’s Cool,2013,2013Q1,0.9984007477760315
563,Samsung vs. Apple: The Capital Spending Battlefield,2013,2013Q1,-0.9862574934959412
564,"Today’s Scuttlebot: The Next Big Thing, and the Apple-Samsung Partnership",2013,2013Q1,-0.9642385244369507
565,Why Apple Is Working on an iWatch and Not iGlasses,2013,2013Q1,-0.9974327683448792
566,Apple Chief Hints at Shareholder Rewards to Come,2013,2013Q1,0.998482882976532
567,Unusual Moves in Confronting Apple’s Huge Pile of Cash,2013,2013Q1,0.984150767326355
568,How Lightning Tightens Apple’s Control Over Accessories,2013,2013Q1,-0.9740095138549805
569,Apple Computers Hit by Sophisticated Cyberattack,2013,2013Q1,0.9075115323066711
570,Court Gives Investor an Edge in a Lawsuit Against Apple,2013,2013Q1,0.9959190487861633
571,"In Apple Fight, Einhorn Unveils ‘iPrefs’",2013,2013Q1,0.9770246744155884
572,Apple Filed Patent for Flexible Wrist Display,2013,2013Q1,-0.6384946703910828
573,Judge Sides With Einhorn and Halts an Apple Shareholder Vote,2013,2013Q1,-0.9986053109169006
574,"Finding Ways to Say Thanks, Other Than Apple Pie",2013,2013Q1,0.9760974645614624
575,Why Einhorn’s Win May Be Apple’s Gain,2013,2013Q1,0.9840287566184998
576,Apple Agrees to Settle Lawsuit Over App Purchases by Children,2013,2013Q1,0.6131370067596436
577,Apple Award Winner Teaches With ‘Avalanche’,2013,2013Q1,0.5530850887298584
578,Judge Cuts Sum Owed to Apple Over Patents,2013,2013Q1,-0.9747669100761414
579,Q&A: Keyboarding With an Apple TV,2013,2013Q1,-0.9811723828315735
580,Apple’s Internet Radio Service Said to Be Delayed,2013,2013Q1,-0.999326229095459
581,Daily Report: Samsung Invades Apple’s Turf,2013,2013Q1,-0.9989907145500183
582,"Intertrust Sues Apple, Charging Patent Violations",2013,2013Q1,-0.9982631802558899
583,Apple Strengthens iCloud Security With 2-Step Authentication,2013,2013Q1,0.9940136075019836
584,Apple Plugs Password Security Hole,2013,2013Q1,-0.996319055557251
585,"With Acquisition, Apple Looks Indoors for Future of Maps",2013,2013Q1,-0.9942684173583984
586,Apple of Discord in China,2013,2013Q2,0.9781891703605652
587,"Pressured by China, Apple Apologizes for Warranty Policies",2013,2013Q2,-0.9985859394073486
588,"Daily Report: Pressured by China, Apple Apologizes for Warranty Policies",2013,2013Q2,-0.9971338510513306
589,Today’s Scuttlebot:  Wireless Pain and Apple Paychecks,2013,2013Q2,-0.9930203557014465
590,Public Theater Season to Include ‘Fun Home’ and New Apple Family Series Play,2013,2013Q2,0.9977580904960632
591,Google Emulates Apple in Restricting Apps for Glass,2013,2013Q2,-0.9834355711936951
592,Amazon Takes a Nibble Out of Apple iTunes Downloads,2013,2013Q2,-0.9938403367996216
593,"After Apple’s Rise, a Bruising Fall",2013,2013Q2,-0.999448835849762
594,Daily Report: Apple’s Profits Are Strong but Its Shares Are Skidding,2013,2013Q2,-0.9987164735794067
595,"This Week in Small Business: Apple, Gold and Cupcakes",2013,2013Q2,0.9969594478607178
596,"The Check Is in the Mail, From Apple",2013,2013Q2,-0.9922198057174683
597,"Apple’s Buyback Takes a Bite Out of Its Cash Pile, Temporarily",2013,2013Q2,-0.9945789575576782
598,"As Profit Slips, Apple Looks to Reward Shareholders",2013,2013Q2,-0.9717487096786499
599,Einhorn Supports Apple’s Big Payouts,2013,2013Q2,0.9959630370140076
600,Comparing the Valuations Behind Amazon and Apple Shares,2013,2013Q2,-0.8230232000350952
601,Apple and the Debt Market,2013,2013Q2,-0.803692102432251
602,"To Satisfy Its Investors, Cash-Rich Apple Borrows Money",2013,2013Q2,-0.9974759221076965
603,Apple’s Debt Market Foray,2013,2013Q2,-0.9291319251060486
604,Apple’s Move Keeps Profit Out of Reach of Taxes,2013,2013Q2,0.9899855852127075
605,Accessories No Longer Tethered to Apple,2013,2013Q2,-0.9980573058128357
606,Daily Report: Apple’s Grip on Accessories Is Slipping,2013,2013Q2,-0.9996885061264038
607,Samsung Could Soon Surpass Apple in Handset Profit,2013,2013Q2,-0.8575001955032349
608,"Pleased by Apple’s Move, Einhorn Raises His Bet",2013,2013Q2,0.9997981190681458
609,Apple’s Peter Oppenheimer Is Highest Paid Finance Chief,2013,2013Q2,0.9995346069335938
610,U.S. Now Paints Apple as ‘Ringmaster’ in Its Lawsuit on E-Book Price-Fixing,2013,2013Q2,-0.9948158860206604
611,Daily Report: Prosecutors Say Apple Had Greater Role in Fixing E-Book Prices,2013,2013Q2,-0.9923146367073059
612,Google Isn’t Afraid of Building for Apple’s Turf,2013,2013Q2,0.9331729412078857
613,Apple Fights Back in Antitrust Case Over E-Book Prices,2013,2013Q2,-0.9779350757598877
614,"Daily Report: Workweek Still Too Long at Apple Supplier, Audit Says",2013,2013Q2,-0.9991301894187927
615,Today’s Scuttlebot: Apple’s Tax Plan and Virtual Biology,2013,2013Q2,-0.9976588487625122
616,Apple Stores Are Bringing In More Money Per Visitor Than Ever,2013,2013Q2,-0.5787949562072754
617,Senate Panel Is Expected to Castigate Apple on Tax Tactics,2013,2013Q2,-0.9750857353210449
618,"Apple’s Web of Tax Shelters Saved It Billions, Panel Finds",2013,2013Q2,0.7956611514091492
619,Apple’s Tax Avoidance Strategies,2013,2013Q2,-0.9750956892967224
620,Apple’s International Structure,2013,2013Q2,0.9991798996925354
621,Apple and Tax Avoidance,2013,2013Q2,-0.9833816289901733
622,Live Blog: Apple and Corporate Taxes,2013,2013Q2,0.7778146266937256
623,Daily Report: Apple’s Tax Practices Under Scrutiny,2013,2013Q2,-0.9908490180969238
624,"Even Before Apple Tax Breaks, Ireland’s Policy Had Its Critics",2013,2013Q2,0.9833508133888245
625,"Disarming Senators, Apple Chief Eases Tax Tensions",2013,2013Q2,-0.5347628593444824
626,Finding the Economic Roots of Apple’s Taxable Product,2013,2013Q2,0.9960188269615173
627,One Response to Apple Tax Strategy May Be to Copy It,2013,2013Q2,-0.9934740662574768
628,Daily Report: Apple’s Chief Charms Capitol Hill,2013,2013Q2,0.9991586208343506
629,Torches and Pitchforks for I.R.S. but Cheers for Apple,2013,2013Q2,0.9981738328933716
630,How Apple Keeps Its Tax Bill Down,2013,2013Q2,-0.9930428266525269
631,The Corrosive Effect of Apple’s Tax Avoidance,2013,2013Q2,-0.9934729933738708
632,"Daily Report: An Early Apple Computer for More Than $100,000",2013,2013Q2,-0.6718716025352478
633,How Vintage Apple Computers Used to Sell,2013,2013Q2,0.9943622350692749
634,"Vintage Apple-1 Sells for Record $671,400",2013,2013Q2,-0.7996223568916321
635,The C.E.O. Triumphant (at Least at Apple and Chase),2013,2013Q2,0.9990813732147217
636,Has Apple Lost Its Cool? Its Chief Says No,2013,2013Q2,-0.9997509121894836
637,Former E.P.A. Administrator Joins Apple,2013,2013Q2,0.9889301657676697
638,Trial on E-Book Price-Fixing Puts Apple in Spotlight,2013,2013Q2,0.996864378452301
639,Apple Is Said to Be Pressing for Internet Radio Deals,2013,2013Q2,-0.994699239730835
640,U.S. Cites Phone Calls in Apple Pricing Case,2013,2013Q2,-0.9614467024803162
641,Daily Report: Apple Cast as ‘Ringmaster’ in E-Book Pricing Case,2013,2013Q2,-0.9533250331878662
642,Add Google’s Street View to Apple Maps,2013,2013Q2,0.9749596118927002
